grupo_etario,entidad,sexo,nivel_educativo,conteo,porcentaje
60-75 años,Baja California,Mujeres,Estudios de Posgrado (2 a 4 años),1,0.8333333333333334
60-75 años,Baja California,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Baja California,Mujeres,Primaria completa (6 años),31,25.833333333333336
60-75 años,Baja California,Mujeres,Primaria incompleta (1 a 5 años),22,18.333333333333332
60-75 años,Baja California,Mujeres,Secundaria completa o equivalente (3 años),22,18.333333333333332
60-75 años,Baja California,Mujeres,Secundaria incompleta (1 a 2 años),11,9.166666666666666
60-75 años,Baja California Sur,Hombres,Bachillerato completo o equivalente (aprox. 3 años),9,13.846153846153847
60-75 años,Baja California Sur,Hombres,Bachillerato incompleto (1 a 2 años),3,4.615384615384616
60-75 años,Baja California Sur,Hombres,Estudios Universitarios completos (4 a 5 años),11,16.923076923076923
60-75 años,Baja California Sur,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,6.153846153846154
60-75 años,Baja California Sur,Hombres,Estudios de Posgrado (2 a 4 años),2,3.076923076923077
60-75 años,Baja California Sur,Hombres,No sabe/No contesta,0,0.0
60-75 años,Baja California Sur,Hombres,Primaria completa (6 años),12,18.461538461538463
60-75 años,Baja California Sur,Hombres,Primaria incompleta (1 a 5 años),9,13.846153846153847
60-75 años,Baja California Sur,Hombres,Secundaria completa o equivalente (3 años),11,16.923076923076923
60-75 años,Baja California Sur,Hombres,Secundaria incompleta (1 a 2 años),4,6.153846153846154
60-75 años,Baja California Sur,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),16,14.953271028037381
60-75 años,Baja California Sur,Mujeres,Bachillerato incompleto (1 a 2 años),3,2.803738317757009
60-75 años,Baja California Sur,Mujeres,Estudios Universitarios completos (4 a 5 años),15,14.018691588785046
60-75 años,Baja California Sur,Mujeres,Estudios Universitarios incompletos (1 a 3 años),7,6.5420560747663545
60-75 años,Baja California Sur,Mujeres,Estudios de Posgrado (2 a 4 años),1,0.9345794392523363
60-75 años,Baja California Sur,Mujeres,No sabe/No contesta,1,0.9345794392523363
60-75 años,Baja California Sur,Mujeres,Primaria completa (6 años),25,23.364485981308412
60-75 años,Baja California Sur,Mujeres,Primaria incompleta (1 a 5 años),10,9.345794392523365
60-75 años,Baja California Sur,Mujeres,Secundaria completa o equivalente (3 años),24,22.429906542056074
60-75 años,Baja California Sur,Mujeres,Secundaria incompleta (1 a 2 años),5,4.672897196261682
60-75 años,Campeche,Hombres,Bachillerato completo o equivalente (aprox. 3 años),8,12.903225806451612
60-75 años,Campeche,Hombres,Bachillerato incompleto (1 a 2 años),2,3.225806451612903
60-75 años,Campeche,Hombres,Estudios Universitarios completos (4 a 5 años),7,11.29032258064516
60-75 años,Campeche,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,6.451612903225806
60-75 años,Campeche,Hombres,Estudios de Posgrado (2 a 4 años),1,1.6129032258064515
60-75 años,Campeche,Hombres,No sabe/No contesta,0,0.0
60-75 años,Campeche,Hombres,Primaria completa (6 años),20,32.25806451612903
60-75 años,Campeche,Hombres,Primaria incompleta (1 a 5 años),9,14.516129032258066
60-75 años,Campeche,Hombres,Secundaria completa o equivalente (3 años),9,14.516129032258066
60-75 años,Campeche,Hombres,Secundaria incompleta (1 a 2 años),2,3.225806451612903
60-75 años,Campeche,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),7,8.641975308641975
60-75 años,Campeche,Mujeres,Bachillerato incompleto (1 a 2 años),1,1.2345679012345678
60-75 años,Campeche,Mujeres,Estudios Universitarios completos (4 a 5 años),8,9.876543209876543
60-75 años,Campeche,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,2.4691358024691357
60-75 años,Campeche,Mujeres,Estudios de Posgrado (2 a 4 años),2,2.4691358024691357
60-75 años,Campeche,Mujeres,No sabe/No contesta,1,1.2345679012345678
60-75 años,Campeche,Mujeres,Primaria completa (6 años),24,29.629629629629626
60-75 años,Campeche,Mujeres,Primaria incompleta (1 a 5 años),21,25.925925925925924
60-75 años,Campeche,Mujeres,Secundaria completa o equivalente (3 años),12,14.814814814814813
60-75 años,Campeche,Mujeres,Secundaria incompleta (1 a 2 años),3,3.7037037037037033
60-75 años,Chiapas,Hombres,Bachillerato completo o equivalente (aprox. 3 años),5,7.042253521126761
60-75 años,Chiapas,Hombres,Bachillerato incompleto (1 a 2 años),1,1.4084507042253522
60-75 años,Chiapas,Hombres,Estudios Universitarios completos (4 a 5 años),10,14.084507042253522
60-75 años,Chiapas,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,1.4084507042253522
60-75 años,Chiapas,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Chiapas,Hombres,No sabe/No contesta,0,0.0
60-75 años,Chiapas,Hombres,Primaria completa (6 años),17,23.943661971830984
60-75 años,Chiapas,Hombres,Primaria incompleta (1 a 5 años),20,28.169014084507044
60-75 años,Chiapas,Hombres,Secundaria completa o equivalente (3 años),12,16.901408450704224
60-75 años,Chiapas,Hombres,Secundaria incompleta (1 a 2 años),5,7.042253521126761
60-75 años,Chiapas,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),5,5.813953488372093
60-75 años,Chiapas,Mujeres,Bachillerato incompleto (1 a 2 años),3,3.488372093023256
60-75 años,Chiapas,Mujeres,Estudios Universitarios completos (4 a 5 años),9,10.465116279069768
60-75 años,Chiapas,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,1.1627906976744187
60-75 años,Chiapas,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Chiapas,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Chiapas,Mujeres,Primaria completa (6 años),27,31.3953488372093
60-75 años,Chiapas,Mujeres,Primaria incompleta (1 a 5 años),26,30.23255813953488
60-75 años,Chiapas,Mujeres,Secundaria completa o equivalente (3 años),13,15.11627906976744
60-75 años,Chiapas,Mujeres,Secundaria incompleta (1 a 2 años),2,2.3255813953488373
60-75 años,Chihuahua,Hombres,Bachillerato completo o equivalente (aprox. 3 años),6,8.0
60-75 años,Chihuahua,Hombres,Bachillerato incompleto (1 a 2 años),6,8.0
60-75 años,Chihuahua,Hombres,Estudios Universitarios completos (4 a 5 años),7,9.333333333333334
60-75 años,Chihuahua,Hombres,Estudios Universitarios incompletos (1 a 3 años),3,4.0
60-75 años,Chihuahua,Hombres,Estudios de Posgrado (2 a 4 años),1,1.3333333333333335
60-75 años,Chihuahua,Hombres,No sabe/No contesta,1,1.3333333333333335
60-75 años,Chihuahua,Hombres,Primaria completa (6 años),22,29.333333333333332
60-75 años,Chihuahua,Hombres,Primaria incompleta (1 a 5 años),9,12.0
60-75 años,Chihuahua,Hombres,Secundaria completa o equivalente (3 años),17,22.666666666666664
60-75 años,Chihuahua,Hombres,Secundaria incompleta (1 a 2 años),3,4.0
60-75 años,Chihuahua,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),10,7.8125
60-75 años,Chihuahua,Mujeres,Bachillerato incompleto (1 a 2 años),3,2.34375
60-75 años,Chihuahua,Mujeres,Estudios Universitarios completos (4 a 5 años),9,7.03125
60-75 años,Chihuahua,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,1.5625
60-75 años,Chihuahua,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Chihuahua,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Chihuahua,Mujeres,Primaria completa (6 años),43,33.59375
60-75 años,Chihuahua,Mujeres,Primaria incompleta (1 a 5 años),28,21.875
60-75 años,Chihuahua,Mujeres,Secundaria completa o equivalente (3 años),28,21.875
60-75 años,Chihuahua,Mujeres,Secundaria incompleta (1 a 2 años),5,3.90625
60-75 años,Ciudad de México,Hombres,Bachillerato completo o equivalente (aprox. 3 años),16,11.347517730496454
60-75 años,Ciudad de México,Hombres,Bachillerato incompleto (1 a 2 años),8,5.673758865248227
60-75 años,Ciudad de México,Hombres,Estudios Universitarios completos (4 a 5 años),32,22.69503546099291
60-75 años,Ciudad de México,Hombres,Estudios Universitarios incompletos (1 a 3 años),6,4.25531914893617
60-75 años,Ciudad de México,Hombres,Estudios de Posgrado (2 a 4 años),12,8.51063829787234
60-75 años,Ciudad de México,Hombres,No sabe/No contesta,0,0.0
60-75 años,Ciudad de México,Hombres,Primaria completa (6 años),21,14.893617021276595
60-75 años,Ciudad de México,Hombres,Primaria incompleta (1 a 5 años),9,6.382978723404255
60-75 años,Ciudad de México,Hombres,Secundaria completa o equivalente (3 años),29,20.56737588652482
60-75 años,Ciudad de México,Hombres,Secundaria incompleta (1 a 2 años),8,5.673758865248227
60-75 años,Ciudad de México,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),31,17.415730337078653
60-75 años,Ciudad de México,Mujeres,Bachillerato incompleto (1 a 2 años),8,4.49438202247191
60-75 años,Ciudad de México,Mujeres,Estudios Universitarios completos (4 a 5 años),25,14.04494382022472
60-75 años,Ciudad de México,Mujeres,Estudios Universitarios incompletos (1 a 3 años),8,4.49438202247191
60-75 años,Ciudad de México,Mujeres,Estudios de Posgrado (2 a 4 años),6,3.3707865168539324
60-75 años,Ciudad de México,Mujeres,No sabe/No contesta,2,1.1235955056179776
60-75 años,Ciudad de México,Mujeres,Primaria completa (6 años),32,17.97752808988764
60-75 años,Ciudad de México,Mujeres,Primaria incompleta (1 a 5 años),21,11.797752808988763
60-75 años,Ciudad de México,Mujeres,Secundaria completa o equivalente (3 años),35,19.662921348314608
60-75 años,Ciudad de México,Mujeres,Secundaria incompleta (1 a 2 años),10,5.617977528089887
60-75 años,Coahuila,Hombres,Bachillerato completo o equivalente (aprox. 3 años),7,9.090909090909092
60-75 años,Coahuila,Hombres,Bachillerato incompleto (1 a 2 años),3,3.896103896103896
60-75 años,Coahuila,Hombres,Estudios Universitarios completos (4 a 5 años),15,19.480519480519483
60-75 años,Coahuila,Hombres,Estudios Universitarios incompletos (1 a 3 años),6,7.792207792207792
60-75 años,Coahuila,Hombres,Estudios de Posgrado (2 a 4 años),2,2.5974025974025974
60-75 años,Coahuila,Hombres,No sabe/No contesta,0,0.0
60-75 años,Coahuila,Hombres,Primaria completa (6 años),13,16.883116883116884
60-75 años,Coahuila,Hombres,Primaria incompleta (1 a 5 años),15,19.480519480519483
60-75 años,Coahuila,Hombres,Secundaria completa o equivalente (3 años),15,19.480519480519483
60-75 años,Coahuila,Hombres,Secundaria incompleta (1 a 2 años),1,1.2987012987012987
60-75 años,Coahuila,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),9,9.473684210526317
60-75 años,Coahuila,Mujeres,Bachillerato incompleto (1 a 2 años),4,4.2105263157894735
60-75 años,Coahuila,Mujeres,Estudios Universitarios completos (4 a 5 años),8,8.421052631578947
60-75 años,Coahuila,Mujeres,Estudios Universitarios incompletos (1 a 3 años),3,3.1578947368421053
60-75 años,Coahuila,Mujeres,Estudios de Posgrado (2 a 4 años),2,2.1052631578947367
60-75 años,Coahuila,Mujeres,No sabe/No contesta,1,1.0526315789473684
60-75 años,Coahuila,Mujeres,Primaria completa (6 años),24,25.263157894736842
60-75 años,Coahuila,Mujeres,Primaria incompleta (1 a 5 años),14,14.736842105263156
60-75 años,Coahuila,Mujeres,Secundaria completa o equivalente (3 años),26,27.368421052631582
60-75 años,Coahuila,Mujeres,Secundaria incompleta (1 a 2 años),4,4.2105263157894735
60-75 años,Colima,Hombres,Bachillerato completo o equivalente (aprox. 3 años),4,9.090909090909092
60-75 años,Colima,Hombres,Bachillerato incompleto (1 a 2 años),2,4.545454545454546
60-75 años,Colima,Hombres,Estudios Universitarios completos (4 a 5 años),7,15.909090909090908
60-75 años,Colima,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,2.272727272727273
60-75 años,Colima,Hombres,Estudios de Posgrado (2 a 4 años),2,4.545454545454546
60-75 años,Colima,Hombres,No sabe/No contesta,0,0.0
60-75 años,Colima,Hombres,Primaria completa (6 años),7,15.909090909090908
60-75 años,Colima,Hombres,Primaria incompleta (1 a 5 años),3,6.8181818181818175
60-75 años,Colima,Hombres,Secundaria completa o equivalente (3 años),13,29.545454545454547
60-75 años,Colima,Hombres,Secundaria incompleta (1 a 2 años),5,11.363636363636363
60-75 años,Colima,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),6,10.344827586206897
60-75 años,Colima,Mujeres,Bachillerato incompleto (1 a 2 años),1,1.7241379310344827
60-75 años,Colima,Mujeres,Estudios Universitarios completos (4 a 5 años),5,8.620689655172415
60-75 años,Colima,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,1.7241379310344827
60-75 años,Colima,Mujeres,Estudios de Posgrado (2 a 4 años),5,8.620689655172415
60-75 años,Colima,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Colima,Mujeres,Primaria completa (6 años),11,18.96551724137931
60-75 años,Colima,Mujeres,Primaria incompleta (1 a 5 años),13,22.413793103448278
60-75 años,Colima,Mujeres,Secundaria completa o equivalente (3 años),10,17.24137931034483
60-75 años,Colima,Mujeres,Secundaria incompleta (1 a 2 años),6,10.344827586206897
60-75 años,Durango,Hombres,Bachillerato completo o equivalente (aprox. 3 años),6,6.315789473684211
60-75 años,Durango,Hombres,Bachillerato incompleto (1 a 2 años),2,2.1052631578947367
60-75 años,Durango,Hombres,Estudios Universitarios completos (4 a 5 años),11,11.578947368421053
60-75 años,Durango,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,1.0526315789473684
60-75 años,Durango,Hombres,Estudios de Posgrado (2 a 4 años),4,4.2105263157894735
60-75 años,Durango,Hombres,No sabe/No contesta,1,1.0526315789473684
60-75 años,Durango,Hombres,Primaria completa (6 años),27,28.421052631578945
60-75 años,Durango,Hombres,Primaria incompleta (1 a 5 años),26,27.368421052631582
60-75 años,Durango,Hombres,Secundaria completa o equivalente (3 años),15,15.789473684210526
60-75 años,Durango,Hombres,Secundaria incompleta (1 a 2 años),2,2.1052631578947367
60-75 años,Durango,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),12,8.571428571428571
60-75 años,Durango,Mujeres,Bachillerato incompleto (1 a 2 años),5,3.571428571428571
60-75 años,Durango,Mujeres,Estudios Universitarios completos (4 a 5 años),1,0.7142857142857143
60-75 años,Durango,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,1.4285714285714286
60-75 años,Durango,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Durango,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Durango,Mujeres,Primaria completa (6 años),49,35.0
60-75 años,Durango,Mujeres,Primaria incompleta (1 a 5 años),34,24.285714285714285
60-75 años,Durango,Mujeres,Secundaria completa o equivalente (3 años),30,21.428571428571427
60-75 años,Durango,Mujeres,Secundaria incompleta (1 a 2 años),7,5.0
60-75 años,Guanajuato,Hombres,Bachillerato completo o equivalente (aprox. 3 años),3,6.8181818181818175
60-75 años,Guanajuato,Hombres,Bachillerato incompleto (1 a 2 años),1,2.272727272727273
60-75 años,Guanajuato,Hombres,Estudios Universitarios completos (4 a 5 años),3,6.8181818181818175
60-75 años,Guanajuato,Hombres,Estudios Universitarios incompletos (1 a 3 años),3,6.8181818181818175
60-75 años,Guanajuato,Hombres,Estudios de Posgrado (2 a 4 años),3,6.8181818181818175
60-75 años,Guanajuato,Hombres,No sabe/No contesta,0,0.0
60-75 años,Guanajuato,Hombres,Primaria completa (6 años),10,22.727272727272727
60-75 años,Guanajuato,Hombres,Primaria incompleta (1 a 5 años),15,34.090909090909086
60-75 años,Guanajuato,Hombres,Secundaria completa o equivalente (3 años),5,11.363636363636363
60-75 años,Guanajuato,Hombres,Secundaria incompleta (1 a 2 años),1,2.272727272727273
60-75 años,Guanajuato,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),15,12.5
60-75 años,Guanajuato,Mujeres,Bachillerato incompleto (1 a 2 años),3,2.5
60-75 años,Guanajuato,Mujeres,Estudios Universitarios completos (4 a 5 años),12,10.0
60-75 años,Guanajuato,Mujeres,Estudios Universitarios incompletos (1 a 3 años),2,1.6666666666666667
60-75 años,Guanajuato,Mujeres,Estudios de Posgrado (2 a 4 años),3,2.5
60-75 años,Guanajuato,Mujeres,No sabe/No contesta,1,0.8333333333333334
60-75 años,Guanajuato,Mujeres,Primaria completa (6 años),28,23.333333333333332
60-75 años,Guanajuato,Mujeres,Primaria incompleta (1 a 5 años),26,21.666666666666668
60-75 años,Guanajuato,Mujeres,Secundaria completa o equivalente (3 años),21,17.5
60-75 años,Guanajuato,Mujeres,Secundaria incompleta (1 a 2 años),9,7.5
60-75 años,Guerrero,Hombres,Bachillerato completo o equivalente (aprox. 3 años),1,3.4482758620689653
60-75 años,Guerrero,Hombres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,Guerrero,Hombres,Estudios Universitarios completos (4 a 5 años),6,20.689655172413794
60-75 años,Guerrero,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Guerrero,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Guerrero,Hombres,No sabe/No contesta,0,0.0
60-75 años,Guerrero,Hombres,Primaria completa (6 años),8,27.586206896551722
60-75 años,Guerrero,Hombres,Primaria incompleta (1 a 5 años),5,17.24137931034483
60-75 años,Guerrero,Hombres,Secundaria completa o equivalente (3 años),6,20.689655172413794
60-75 años,Guerrero,Hombres,Secundaria incompleta (1 a 2 años),3,10.344827586206897
60-75 años,Guerrero,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),2,4.444444444444445
60-75 años,Guerrero,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,Guerrero,Mujeres,Estudios Universitarios completos (4 a 5 años),5,11.11111111111111
60-75 años,Guerrero,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,2.2222222222222223
60-75 años,Guerrero,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Guerrero,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Guerrero,Mujeres,Primaria completa (6 años),10,22.22222222222222
60-75 años,Guerrero,Mujeres,Primaria incompleta (1 a 5 años),15,33.33333333333333
60-75 años,Guerrero,Mujeres,Secundaria completa o equivalente (3 años),9,20.0
60-75 años,Guerrero,Mujeres,Secundaria incompleta (1 a 2 años),3,6.666666666666667
60-75 años,Hidalgo,Hombres,Bachillerato completo o equivalente (aprox. 3 años),3,7.5
60-75 años,Hidalgo,Hombres,Bachillerato incompleto (1 a 2 años),1,2.5
60-75 años,Hidalgo,Hombres,Estudios Universitarios completos (4 a 5 años),7,17.5
60-75 años,Hidalgo,Hombres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Hidalgo,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Hidalgo,Hombres,No sabe/No contesta,0,0.0
60-75 años,Hidalgo,Hombres,Primaria completa (6 años),9,22.5
60-75 años,Hidalgo,Hombres,Primaria incompleta (1 a 5 años),5,12.5
60-75 años,Hidalgo,Hombres,Secundaria completa o equivalente (3 años),12,30.0
60-75 años,Hidalgo,Hombres,Secundaria incompleta (1 a 2 años),3,7.5
60-75 años,Hidalgo,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),4,5.0
60-75 años,Hidalgo,Mujeres,Bachillerato incompleto (1 a 2 años),7,8.75
60-75 años,Hidalgo,Mujeres,Estudios Universitarios completos (4 a 5 años),6,7.5
60-75 años,Hidalgo,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Hidalgo,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Hidalgo,Mujeres,No sabe/No contesta,1,1.25
60-75 años,Hidalgo,Mujeres,Primaria completa (6 años),23,28.749999999999996
60-75 años,Hidalgo,Mujeres,Primaria incompleta (1 a 5 años),16,20.0
60-75 años,Hidalgo,Mujeres,Secundaria completa o equivalente (3 años),23,28.749999999999996
60-75 años,Hidalgo,Mujeres,Secundaria incompleta (1 a 2 años),0,0.0
60-75 años,Jalisco,Hombres,Bachillerato completo o equivalente (aprox. 3 años),8,12.121212121212121
60-75 años,Jalisco,Hombres,Bachillerato incompleto (1 a 2 años),3,4.545454545454546
60-75 años,Jalisco,Hombres,Estudios Universitarios completos (4 a 5 años),16,24.242424242424242
60-75 años,Jalisco,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,6.0606060606060606
60-75 años,Jalisco,Hombres,Estudios de Posgrado (2 a 4 años),2,3.0303030303030303
60-75 años,Jalisco,Hombres,No sabe/No contesta,0,0.0
60-75 años,Jalisco,Hombres,Primaria completa (6 años),14,21.21212121212121
60-75 años,Jalisco,Hombres,Primaria incompleta (1 a 5 años),6,9.090909090909092
60-75 años,Jalisco,Hombres,Secundaria completa o equivalente (3 años),9,13.636363636363635
60-75 años,Jalisco,Hombres,Secundaria incompleta (1 a 2 años),4,6.0606060606060606
60-75 años,Jalisco,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),12,10.714285714285714
60-75 años,Jalisco,Mujeres,Bachillerato incompleto (1 a 2 años),7,6.25
60-75 años,Jalisco,Mujeres,Estudios Universitarios completos (4 a 5 años),11,9.821428571428571
60-75 años,Jalisco,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Jalisco,Mujeres,Estudios de Posgrado (2 a 4 años),3,2.6785714285714284
60-75 años,Jalisco,Mujeres,No sabe/No contesta,1,0.8928571428571428
60-75 años,Jalisco,Mujeres,Primaria completa (6 años),35,31.25
60-75 años,Jalisco,Mujeres,Primaria incompleta (1 a 5 años),23,20.535714285714285
60-75 años,Jalisco,Mujeres,Secundaria completa o equivalente (3 años),15,13.392857142857142
60-75 años,Jalisco,Mujeres,Secundaria incompleta (1 a 2 años),5,4.464285714285714
60-75 años,Michoacán,Hombres,Bachillerato completo o equivalente (aprox. 3 años),10,12.195121951219512
60-75 años,Michoacán,Hombres,Bachillerato incompleto (1 a 2 años),4,4.878048780487805
60-75 años,Michoacán,Hombres,Estudios Universitarios completos (4 a 5 años),15,18.29268292682927
60-75 años,Michoacán,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,2.4390243902439024
60-75 años,Michoacán,Hombres,Estudios de Posgrado (2 a 4 años),4,4.878048780487805
60-75 años,Michoacán,Hombres,No sabe/No contesta,1,1.2195121951219512
60-75 años,Michoacán,Hombres,Primaria completa (6 años),21,25.609756097560975
60-75 años,Michoacán,Hombres,Primaria incompleta (1 a 5 años),21,25.609756097560975
60-75 años,Michoacán,Hombres,Secundaria completa o equivalente (3 años),2,2.4390243902439024
60-75 años,Michoacán,Hombres,Secundaria incompleta (1 a 2 años),2,2.4390243902439024
60-75 años,Michoacán,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),11,7.638888888888889
60-75 años,Michoacán,Mujeres,Bachillerato incompleto (1 a 2 años),5,3.4722222222222223
60-75 años,Michoacán,Mujeres,Estudios Universitarios completos (4 a 5 años),17,11.805555555555555
60-75 años,Michoacán,Mujeres,Estudios Universitarios incompletos (1 a 3 años),5,3.4722222222222223
60-75 años,Michoacán,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Michoacán,Mujeres,No sabe/No contesta,1,0.6944444444444444
60-75 años,Michoacán,Mujeres,Primaria completa (6 años),28,19.444444444444446
60-75 años,Michoacán,Mujeres,Primaria incompleta (1 a 5 años),54,37.5
60-75 años,Michoacán,Mujeres,Secundaria completa o equivalente (3 años),18,12.5
60-75 años,Michoacán,Mujeres,Secundaria incompleta (1 a 2 años),5,3.4722222222222223
60-75 años,Morelos,Hombres,Bachillerato completo o equivalente (aprox. 3 años),4,8.51063829787234
60-75 años,Morelos,Hombres,Bachillerato incompleto (1 a 2 años),1,2.127659574468085
60-75 años,Morelos,Hombres,Estudios Universitarios completos (4 a 5 años),11,23.404255319148938
60-75 años,Morelos,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,2.127659574468085
60-75 años,Morelos,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Morelos,Hombres,No sabe/No contesta,0,0.0
60-75 años,Morelos,Hombres,Primaria completa (6 años),10,21.27659574468085
60-75 años,Morelos,Hombres,Primaria incompleta (1 a 5 años),7,14.893617021276595
60-75 años,Morelos,Hombres,Secundaria completa o equivalente (3 años),10,21.27659574468085
60-75 años,Morelos,Hombres,Secundaria incompleta (1 a 2 años),3,6.382978723404255
60-75 años,Morelos,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),6,7.0588235294117645
60-75 años,Morelos,Mujeres,Bachillerato incompleto (1 a 2 años),5,5.88235294117647
60-75 años,Morelos,Mujeres,Estudios Universitarios completos (4 a 5 años),6,7.0588235294117645
60-75 años,Morelos,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
60-75 años,Morelos,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
60-75 años,Morelos,Mujeres,No sabe/No contesta,0,0.0
60-75 años,Morelos,Mujeres,Primaria completa (6 años),24,28.235294117647058
60-75 años,Morelos,Mujeres,Primaria incompleta (1 a 5 años),16,18.823529411764707
60-75 años,Morelos,Mujeres,Secundaria completa o equivalente (3 años),25,29.411764705882355
60-75 años,Morelos,Mujeres,Secundaria incompleta (1 a 2 años),3,3.5294117647058822
60-75 años,México,Hombres,Bachillerato completo o equivalente (aprox. 3 años),11,12.222222222222221
60-75 años,México,Hombres,Bachillerato incompleto (1 a 2 años),2,2.2222222222222223
60-75 años,México,Hombres,Estudios Universitarios completos (4 a 5 años),12,13.333333333333334
60-75 años,México,Hombres,Estudios Universitarios incompletos (1 a 3 años),5,5.555555555555555
60-75 años,México,Hombres,Estudios de Posgrado (2 a 4 años),2,2.2222222222222223
60-75 años,México,Hombres,No sabe/No contesta,0,0.0
60-75 años,México,Hombres,Primaria completa (6 años),25,27.77777777777778
60-75 años,México,Hombres,Primaria incompleta (1 a 5 años),19,21.11111111111111
60-75 años,México,Hombres,Secundaria completa o equivalente (3 años),11,12.222222222222221
60-75 años,México,Hombres,Secundaria incompleta (1 a 2 años),3,3.3333333333333335
60-75 años,México,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),16,16.49484536082474
60-75 años,México,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
60-75 años,México,Mujeres,Estudios Universitarios completos (4 a 5 años),11,11.34020618556701
60-75 años,México,Mujeres,Estudios Universitarios incompletos (1 a 3 años),1,1.0309278350515463
60-75 años,México,Mujeres,Estudios de Posgrado (2 a 4 años),1,1.0309278350515463
60-75 años,México,Mujeres,No sabe/No contesta,0,0.0
60-75 años,México,Mujeres,Primaria completa (6 años),23,23.711340206185564
60-75 años,México,Mujeres,Primaria incompleta (1 a 5 años),20,20.618556701030926
60-75 años,México,Mujeres,Secundaria completa o equivalente (3 años),19,19.587628865979383
60-75 años,México,Mujeres,Secundaria incompleta (1 a 2 años),6,6.185567010309279
60-75 años,Nayarit,Hombres,Bachillerato completo o equivalente (aprox. 3 años),5,9.615384615384617
60-75 años,Nayarit,Hombres,Bachillerato incompleto (1 a 2 años),2,3.8461538461538463
60-75 años,Nayarit,Hombres,Estudios Universitarios completos (4 a 5 años),5,9.615384615384617
60-75 años,Nayarit,Hombres,Estudios Universitarios incompletos (1 a 3 años),3,5.769230769230769
60-75 años,Nayarit,Hombres,Estudios de Posgrado (2 a 4 años),2,3.8461538461538463
60-75 años,Nayarit,Hombres,No sabe/No contesta,0,0.0
60-75 años,Nayarit,Hombres,Primaria completa (6 años),11,21.153846153846153
60-75 años,Nayarit,Hombres,Primaria incompleta (1 a 5 años),13,25.0
60-75 años,Nayarit,Hombres,Secundaria completa o equivalente (3 años),11,21.153846153846153
60-75 años,Nayarit,Hombres,Secundaria incompleta (1 a 2 años),0,0.0
